,RSI_apply_to,RSI_length,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
0,HL/2,2,20,110,3,12,0.1,262,209,49,21,464,214,48,225,31,267,505,159,248,438,979,847,438,315,950,793,410,274,461,828,6,144,14,999,484,814,25,31,24,7,827,16,43,70,11,18,20,6,0.15,0.35,0.71,0.73,0.75,1.16,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,25.59831861970037,True,False,-0.3252298340582149,-0.1348067993905328,-0.141299813608516
1,HL/2,2,19,393,2,20,0.06,2019,794,215,288,649,49,232,382,323,30,848,247,127,818,914,698,366,260,954,750,285,283,549,134,967,350,800,463,739,956,14,45,82,7,706,16,24,102,9,941,15,19,0.38,0.03,0.09,0.11,0.0741802906554793,0.52,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,21.49971210020248,True,False,-0.1253439050274657,-0.0377990906650732,-0.0430569180038403
2,HL/2,2,19,218,3,19,0.08,1290,652,96,195,341,310,33,4,252,15,42,152,209,543,916,733,446,315,857,542,425,385,120,504,121,11,174,159,530,63,13,57,82,14,490,9,27,6,17,875,21,14,0.28,0.14,0.4,0.48,0.48,0.55,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,21.69353212834415,True,False,-0.2413073704306604,-0.0819570924752374,-0.0876508976060012
3,low,2,16,150,3,9,0.23,2829,250,26,259,727,236,232,199,301,140,738,214,236,78,977,961,347,251,633,593,383,293,942,771,310,426,427,325,857,440,10,55,24,1,451,16,50,48,6,469,15,7,0.19,0.27,0.0736075455134551,0.2660659687093,0.0597200013748295,0.32,True,False,False,True,False,False,False,False,True,False,True,True,True,False,False,True,False,23.53487878319697,True,False,-0.2884029298306599,-0.1060487883836886,-0.1126495819719772
4,HL/2,2,19,338,4,7,0.4,2140,464,396,381,978,247,84,731,88,319,91,41,203,182,984,631,329,311,887,590,429,398,508,875,371,865,139,116,899,475,7,55,38,15,362,11,32,86,7,843,10,19,0.2,0.35,0.4,0.48,0.48,0.55,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,21.18690650071315,True,False,-0.2555318178776601,-0.0803760995513291,-0.0858522595893354
5,open,2,14,300,2,10,0.37,2384,822,224,379,908,158,91,910,392,134,229,376,134,812,865,713,373,358,671,538,396,277,62,450,907,477,246,935,720,705,16,58,84,9,423,12,45,82,3,291,3,8,0.35,0.08,0.1,0.15,0.0949974365797469,0.4,True,False,True,False,True,False,False,False,True,True,False,True,True,False,True,False,False,27.48967635233965,True,False,-0.146975154368652,-0.0400072981209534,-0.0423018848312709
6,HLCC/4,2,19,231,4,8,0.37,1764,204,65,385,490,226,5,592,99,209,271,316,143,49,847,721,282,263,885,525,457,371,427,334,163,497,550,523,193,807,9,14,76,18,969,13,51,59,18,384,17,10,0.27,0.33,0.0878595565237577,0.1,0.0875830874220418,0.35,False,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,27.62323292360405,True,False,-0.2315020585167301,-0.0685954540632109,-0.0746784159554591
7,low,2,17,48,6,10,0.01,1911,989,272,112,149,215,44,484,241,138,721,221,357,231,806,745,491,258,969,610,449,351,213,69,62,860,499,523,38,209,6,55,94,20,817,9,41,45,5,891,20,15,0.16,0.12,0.14,0.17,0.1665792840210749,0.31,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,22.023189238704035,True,False,-0.2620769335216247,-0.0707883914775916,-0.0750109478869163
8,HLC/3,2,19,74,4,12,0.12,1229,603,373,122,891,265,18,249,185,329,730,27,332,817,621,513,377,350,848,758,449,267,381,469,643,675,635,816,743,425,4,11,34,17,249,18,51,63,13,851,1,25,0.22,0.4,0.08,0.99,0.07,1.0,True,False,True,False,False,True,False,False,True,True,True,False,True,True,False,False,True,26.82233087179417,True,False,-0.203876777013634,-0.0569210995876838,-0.0625537053557459
9,OHLC/4,2,18,275,5,11,0.37,892,924,190,338,310,207,180,661,175,47,679,346,243,140,916,531,294,269,832,642,356,299,182,375,687,60,586,295,479,47,22,40,57,2,353,18,25,101,7,17,6,18,0.22,0.27,0.03,0.8,0.04,0.84,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,25.224535244079,True,False,-0.2794589421258653,-0.087689895434599,-0.0927995149994976
10,high,2,19,113,3,7,0.34,1284,554,97,232,26,4,345,335,208,395,183,397,203,756,992,695,402,337,948,862,495,393,996,373,825,372,497,554,637,290,2,9,9,2,684,15,36,15,9,749,3,13,0.06,0.34,0.22,0.28,0.2355870406459113,0.55,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,31.41951712746957,True,False,-0.2582535530568387,-0.0917547781176651,-0.0958732697021204
11,OHLC/4,2,17,395,3,8,0.26,2628,368,340,4,735,245,233,918,240,316,247,351,175,322,651,593,432,349,776,650,395,367,160,28,854,485,656,550,146,868,19,37,76,9,400,11,48,18,20,474,23,2,0.3,0.24,0.4,0.48,0.48,0.55,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,21.156338787941543,True,False,-0.2310365810802604,-0.0773447849689993,-0.0823580126269463
12,OHLC/4,2,20,366,4,19,0.31,2821,609,55,33,225,131,206,626,16,336,910,153,198,651,814,646,369,327,751,538,392,303,705,703,230,711,687,77,49,62,3,50,18,13,525,10,37,19,9,706,2,22,0.18,0.34,0.15,0.18,0.1625689100755223,0.36,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,30.36031507581507,True,False,-0.3318540210098249,-0.127911984224853,-0.1338861341265697
13,open,2,20,284,5,12,0.28,1894,513,346,364,165,373,296,958,369,395,629,143,300,994,880,580,497,352,890,584,403,284,375,850,251,299,230,492,855,740,7,28,4,1,35,2,30,104,11,916,5,12,0.1,0.39,0.4,0.48,0.48,0.55,True,False,True,True,False,True,True,False,False,True,True,True,False,True,False,False,False,20.06326661939029,True,False,-0.3075303996732564,-0.1038638711692004,-0.1080350445548717
14,high,2,20,2,2,14,0.39,830,420,87,43,379,32,275,340,159,38,9,10,200,306,864,652,464,406,973,786,404,400,330,744,96,533,294,109,64,850,25,58,99,18,463,4,50,58,5,835,6,16,0.12,0.11,0.4,0.48,0.48,0.55,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,20.00041397271477,True,False,-0.2584992902389642,-0.1219293703075731,-0.1262632247919969
15,HLC/3,2,19,214,5,16,0.39,1686,664,203,359,996,364,175,637,363,220,803,108,326,163,960,522,258,256,829,636,468,404,120,428,808,911,161,868,61,965,16,25,61,18,379,2,43,60,13,762,12,1,0.06,0.26,0.079588276778565,0.22,0.0520894446668417,0.34,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,33.94120486998008,True,False,-0.2348154348159602,-0.0662874845734844,-0.0720209253475505
16,open,2,14,370,2,4,0.08,225,820,128,105,948,313,329,481,204,251,941,384,138,539,968,549,489,473,758,703,394,387,844,772,550,325,632,708,302,410,19,34,63,16,987,8,26,69,20,221,2,10,0.21,0.33,0.21,0.22,0.2222035646024329,0.47,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,20.68398064397051,True,False,-0.146975154368652,-0.0400072981209534,-0.0423018848312709
17,open,2,17,350,5,8,0.19,1615,381,310,114,832,109,353,38,195,255,911,351,326,129,744,628,301,295,811,736,422,338,204,318,642,44,632,488,26,46,3,12,2,16,55,9,37,57,10,829,1,23,0.12,0.06,0.1,0.12,0.1,0.23,False,True,False,True,True,False,True,False,True,True,False,True,True,False,False,False,True,21.12429010422313,True,False,-0.2477972598304035,-0.070684615539104,-0.0738711825136983
18,open,2,20,72,6,7,0.1,1588,989,197,163,495,360,279,635,332,78,482,47,328,621,803,567,342,320,986,607,313,303,598,5,636,902,553,53,544,7,22,39,23,6,964,10,12,98,20,771,25,4,0.22,0.22,0.19,0.22,0.1948103416266154,0.43,True,False,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,21.87780005480717,True,False,-0.2502432545947289,-0.0697440837943014,-0.072433250050655
19,low,2,17,135,4,12,0.13,2923,817,285,399,429,160,284,96,184,397,814,108,123,806,939,719,286,276,625,564,460,393,864,712,336,425,976,109,944,423,2,59,102,11,925,12,20,103,4,219,2,9,0.09,0.1,0.68,0.69,0.69,1.01,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,28.446988564424363,True,False,-0.2934337558865477,-0.0976642984622193,-0.1040622611782996
20,low,2,19,219,2,10,0.14,1317,595,70,43,267,342,150,757,185,22,155,397,339,885,795,533,401,257,559,500,440,406,953,263,544,134,513,107,907,238,25,58,71,1,724,14,35,42,17,435,13,20,0.02,0.37,0.0734846713366297,0.11,0.0489163225059717,0.31,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,25.59831861970037,True,False,-0.3252298340582149,-0.1348067993905328,-0.141299813608516
21,high,2,18,276,5,20,0.3,2293,327,237,241,556,214,147,615,342,373,962,274,16,966,926,501,440,322,842,549,478,436,485,721,947,823,726,25,186,337,8,51,9,6,898,2,22,103,13,215,20,19,0.36,0.08,0.0888198128527779,0.1,0.0458784151728854,0.3143393599291006,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,25.98864396120808,True,False,-0.2822660840903302,-0.0884951662061685,-0.0926131036534366
22,HL/2,2,20,379,5,12,0.04,1029,605,125,122,236,78,274,337,247,252,711,394,38,424,752,669,495,425,944,814,329,275,613,491,121,334,528,828,776,216,2,17,12,5,2,6,37,60,17,737,16,22,0.24,0.29,0.0903506264901512,0.11,0.0511399777843437,0.39,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,36.74625220508435,True,False,-0.3667896291591696,-0.1375592271850294,-0.143835128792347
23,HL/2,2,20,185,5,13,0.18,555,868,32,18,251,358,131,393,115,3,2,2,207,240,999,506,406,292,848,671,403,331,951,905,485,733,813,163,115,955,4,55,82,6,209,13,25,51,20,895,2,6,0.1,0.08,0.18,0.2,0.199437770655526,0.55,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,True,True,37.81352031870245,True,False,-0.3667896291591696,-0.1375592271850294,-0.143835128792347
24,open,2,21,28,6,6,0.28,1337,781,197,331,941,340,226,752,396,47,1000,57,230,70,915,866,462,403,677,633,500,270,835,962,869,898,928,556,404,586,24,43,15,5,464,16,48,90,20,214,17,9,0.12,0.05,0.4,0.48,0.48,0.55,True,True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,19.915828630422897,True,False,-0.2549308220013483,-0.0717428473986796,-0.0745911800029423
25,open,2,19,48,4,12,0.21,1080,385,147,140,819,57,7,27,284,135,852,235,286,649,988,799,491,261,864,657,477,426,281,246,199,380,806,633,315,19,10,36,59,13,450,8,21,84,10,278,12,19,0.25,0.01,0.0765255649343273,0.22,0.0529094893139559,0.34,False,True,True,True,False,False,False,True,False,False,True,True,True,True,True,False,False,25.37769077338663,True,False,-0.304996406805462,-0.1049746294963688,-0.1083685766153892
26,OHLC/4,2,14,333,5,11,0.2,1881,645,120,252,239,28,155,238,344,75,717,28,303,924,877,732,471,274,823,527,452,354,493,550,112,261,272,244,274,892,17,34,6,8,231,9,13,81,15,261,21,14,0.17,0.37,0.02,0.82,0.03,0.86,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,False,26.543072066351552,True,False,-0.1872331993167443,-0.0383166245985986,-0.0411387043858642
27,high,2,20,378,2,17,0.07,2705,282,90,259,219,153,252,621,376,31,221,203,114,500,914,526,338,281,957,704,359,311,5,782,332,176,709,66,30,326,12,45,22,5,462,3,38,3,8,122,20,18,0.19,0.17,0.09,0.13,0.0929855970262236,0.48,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,29.20288982899762,True,False,-0.2584992902389642,-0.1219293703075731,-0.1262632247919969
28,HL/2,2,21,80,3,11,0.35,2827,833,346,100,43,77,365,243,365,261,523,120,192,628,924,532,481,346,819,722,359,254,687,193,350,13,836,916,712,227,29,36,101,4,577,4,28,75,9,329,23,25,0.17,0.06,0.0222073082193245,0.2502499576095266,0.0316123093131114,0.237657116194806,False,True,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,26.22797962861353,True,False,-0.3195119330818728,-0.1316232949132072,-0.1378284279330823
29,low,2,18,375,5,3,0.12,2576,522,82,256,388,59,208,616,280,386,841,289,264,425,782,733,401,289,621,546,365,284,490,330,46,287,941,777,149,574,10,50,37,4,862,4,19,92,5,491,4,15,0.22,0.02,0.68,0.71,0.72,1.36,False,False,False,True,True,True,True,True,False,False,True,True,False,True,False,False,False,25.892543601032354,True,False,-0.321670656649509,-0.1067307021594398,-0.113070863407383
30,HL/2,2,18,26,3,3,0.38,2584,850,153,205,626,358,92,875,261,339,444,298,258,839,968,590,478,454,846,560,481,332,764,201,131,664,387,419,339,558,14,22,77,15,280,10,28,73,6,566,8,24,0.34,0.33,0.4,0.48,0.48,0.55,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,21.76085372599003,True,False,-0.2469286522548275,-0.0849154593375811,-0.0906481289652074
31,OHLC/4,2,19,39,3,2,0.05,364,797,178,65,901,358,89,438,33,116,722,188,23,800,779,712,461,387,963,943,370,250,297,973,982,431,982,41,719,335,29,38,39,4,556,13,44,57,8,797,1,25,0.06,0.03,0.0697951623383624,0.2126861673631093,0.0547758913081088,0.31,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,21.97792360070773,True,False,-0.2350342695589543,-0.0802421245448398,-0.0854301514399445
32,HLC/3,2,20,7,3,15,0.05,1247,427,283,242,861,289,246,788,55,306,895,393,208,422,940,649,445,254,924,759,355,339,371,386,730,892,171,139,355,942,2,49,69,9,147,13,45,7,18,496,19,22,0.32,0.35,0.1116904499535171,0.16,0.0717959189747624,0.5256293907250886,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,29.54198344703825,True,False,-0.2768301107938778,-0.1069319830849746,-0.1137590294076249
33,HL/2,2,18,96,6,17,0.21,2090,715,211,305,229,285,355,226,196,232,98,40,193,728,849,505,437,389,987,704,327,272,170,471,133,388,198,313,925,120,3,53,85,12,797,18,28,85,4,163,1,7,0.16,0.18,0.03,0.83,0.06,0.99,False,True,True,False,True,True,True,False,False,True,True,False,True,True,True,False,True,29.73542280949148,True,False,-0.241976996314944,-0.0640267839688625,-0.0680471623860252
34,OHLC/4,2,16,339,3,4,0.27,1210,280,11,284,934,159,315,577,224,206,694,388,286,272,902,544,464,452,956,898,412,350,770,663,408,829,894,279,837,512,4,5,27,1,28,6,32,88,3,86,20,8,0.1,0.18,0.4,0.48,0.48,0.55,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,True,21.217123697868605,True,False,-0.2134323544924677,-0.0683537039188364,-0.0733190760150351
35,low,2,21,266,3,20,0.31,1544,759,275,116,394,399,108,145,106,218,588,189,304,139,880,730,439,267,936,927,467,278,604,177,34,946,959,384,655,168,8,36,39,14,955,11,39,103,19,951,24,7,0.38,0.27,0.0639339395398053,0.2,0.0478306641905994,0.36,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,True,False,21.007063934582657,True,False,-0.3530873354406226,-0.1526600893730395,-0.1603729883909458
36,HLCC/4,2,20,382,3,11,0.15,465,322,122,25,635,305,176,914,248,294,99,268,182,712,890,575,478,302,597,501,379,263,768,853,962,367,637,491,919,146,25,27,58,11,526,12,26,102,2,273,4,14,0.02,0.38,0.0782520179593559,0.11,0.0668012974734204,0.32,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,29.08851315470668,True,False,-0.2683701240235006,-0.1008988971085767,-0.1074999795947163
37,open,2,17,385,3,4,0.09,1052,225,345,143,963,74,349,383,357,319,20,388,126,720,955,932,334,253,825,617,449,372,430,124,299,533,923,536,488,593,24,47,50,5,375,9,33,29,18,229,5,23,0.14,0.18,0.0953591336053014,0.13,0.0619838926580304,0.36,False,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,26.685726580507914,True,False,-0.2702588872680931,-0.0963881874043295,-0.0996077268729459
38,HLCC/4,2,20,170,6,16,0.26,699,676,48,157,843,300,66,340,361,331,567,99,363,272,828,799,256,251,760,757,485,316,580,803,231,733,502,839,318,960,16,53,67,3,575,7,15,57,5,292,4,4,0.39,0.4,0.4,0.48,0.48,0.55,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,20.10027113685067,True,False,-0.2982700019335885,-0.0908269969312735,-0.0949172529349624
39,HLC/3,2,15,37,5,9,0.36,2763,769,242,21,263,90,37,650,250,174,191,266,143,432,831,635,489,431,893,737,411,388,41,201,432,145,370,511,249,591,16,33,57,3,79,9,19,27,15,103,22,16,0.13,0.08,0.14,0.19,0.1527467449370724,0.36,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,True,True,28.689871596126544,True,False,-0.1804396545690053,-0.0357046229011198,-0.0395338795371861
40,OHLC/4,2,20,31,4,5,0.24,1948,354,359,356,269,286,226,278,122,378,550,179,98,8,733,524,498,467,879,786,365,302,957,726,745,213,33,638,372,13,26,42,61,17,289,3,52,72,9,9,11,25,0.29,0.14,0.1106445847372618,0.15,0.0955495690869521,0.6,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,23.6348515834874,True,False,-0.3318540210098249,-0.127911984224853,-0.1338861341265697
41,HLC/3,2,17,20,6,15,0.14,1343,847,299,21,935,270,156,843,212,248,777,96,218,732,737,689,453,408,838,570,350,271,967,441,65,22,767,554,713,994,7,21,68,6,140,16,48,28,20,492,20,1,0.39,0.08,0.3,0.37,0.2348859079916077,0.6305004891253488,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,21.77439306784296,True,False,-0.1962228235716891,-0.0456351856347954,-0.0493023986468451
42,HL/2,2,17,176,4,3,0.37,543,874,157,41,731,72,168,826,376,25,722,313,68,242,978,531,436,307,835,568,365,325,484,994,392,341,876,180,412,198,18,50,21,10,921,7,49,92,7,84,6,12,0.05,0.37,0.4,0.48,0.48,0.55,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,21.1113238485718,True,False,-0.2505032384752633,-0.0770628701855408,-0.0827854760670766
43,HLC/3,2,19,148,2,3,0.03,743,960,40,176,175,281,387,501,331,300,985,132,56,566,991,746,441,397,857,755,465,280,445,375,944,120,331,170,780,868,21,59,41,3,94,7,40,42,19,549,17,25,0.11,0.27,0.1071721493411059,0.15,0.0638517696534888,0.51,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,22.28880425949676,True,False,-0.1528469268342007,-0.0519976408330251,-0.0581975210798384
44,HLC/3,2,16,121,5,8,0.13,2643,291,177,302,632,321,363,689,103,199,770,240,302,462,922,776,327,320,953,636,466,446,863,380,231,229,105,770,823,942,9,11,89,10,190,15,21,75,12,980,6,24,0.32,0.1,0.03,0.96,0.07,1.0,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,29.04977007681349,True,False,-0.2087867012425654,-0.0544883922508143,-0.0598687652134857
45,high,2,17,333,4,4,0.06,682,222,136,124,937,245,327,549,224,9,357,89,356,656,855,674,456,401,795,548,447,365,210,283,464,831,113,551,967,216,2,9,52,7,815,10,45,63,8,180,8,3,0.22,0.17,0.4,0.48,0.48,0.55,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,19.85481095380476,True,False,-0.2325934822705842,-0.0698194467512135,-0.0736817218913723
46,open,2,17,103,6,6,0.21,305,817,96,362,111,247,17,687,134,394,900,311,288,791,811,776,349,273,971,691,461,342,421,377,750,831,985,938,663,580,2,58,46,1,86,3,5,4,10,837,5,7,0.05,0.18,0.13,0.15,0.1354136066524338,0.49,True,False,True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,21.57610911500632,True,False,-0.1791642642611036,-0.0395841868644885,-0.0417017515919965
47,high,2,18,376,3,14,0.11,960,669,310,73,298,153,251,681,95,273,365,69,331,433,967,859,415,368,744,533,395,360,906,135,602,284,673,527,161,171,6,16,3,17,509,14,47,97,9,194,15,4,0.04,0.2,0.4,0.48,0.48,0.55,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,22.93159389237288,True,False,-0.2519163570417447,-0.0881944770622491,-0.0922967118349177
48,low,2,17,359,4,17,0.08,997,302,39,277,339,65,35,807,132,187,584,240,351,830,774,630,386,364,938,664,293,284,568,617,589,841,216,82,708,7,29,48,17,13,980,18,24,69,17,905,7,8,0.25,0.25,0.0772423193438183,0.210077511357636,0.0544436880152365,0.33,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,29.6440201114823,True,False,-0.2934337558865477,-0.0976642984622193,-0.1040622611782996
49,high,2,17,224,6,10,0.05,2580,574,63,138,113,138,239,51,23,360,804,322,124,784,899,857,451,260,974,753,334,316,829,175,147,382,326,473,208,273,9,27,43,10,592,5,29,46,6,112,25,25,0.11,0.06,0.0673820676844832,0.2060561180959083,0.051351807108882,0.34,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,32.12286742151372,True,False,-0.1931613193894579,-0.0449318595392211,-0.0475966291025406
50,high,2,21,26,2,6,0.25,781,692,382,46,633,256,329,944,268,167,883,21,30,719,716,532,409,365,688,603,492,336,22,814,952,737,812,207,947,662,16,51,42,9,444,5,45,92,10,466,1,13,0.23,0.24,0.4,0.48,0.48,0.55,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,23.41397728381449,True,False,-0.2592700700653182,-0.1229355110974134,-0.1272607894994891
51,OHLC/4,2,14,221,5,6,0.32,1492,333,89,73,105,88,94,554,270,10,139,394,286,701,804,757,435,411,998,875,468,276,303,981,972,111,533,610,695,451,17,23,62,8,720,7,40,96,15,638,11,25,0.37,0.31,0.0747620805545354,0.2285147679805785,0.0511146482802568,0.38,False,True,False,True,True,False,False,True,True,True,False,False,False,True,True,False,True,22.76162109479276,True,False,-0.1872331993167443,-0.0383166245985986,-0.0411387043858642
52,HL/2,2,17,48,6,15,0.13,1503,626,298,144,291,240,220,26,65,192,192,99,111,211,958,813,469,322,902,721,451,332,586,732,892,416,119,948,244,434,5,10,22,20,66,2,35,39,12,803,19,7,0.06,0.35,0.075132063840783,0.11,0.092321477416809,0.3715738079667771,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,True,41.92326496110041,True,False,-0.2537426088506131,-0.0680426714161367,-0.0719304063664148
53,high,2,18,361,6,9,0.22,2528,526,167,325,998,153,124,655,385,354,816,363,370,98,923,571,347,282,989,602,461,253,378,777,570,414,903,495,21,462,9,31,30,9,700,5,33,90,7,66,6,16,0.3,0.31,0.13,0.18,0.1626451594371899,0.31,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,22.21264984665317,True,False,-0.1909784344128242,-0.0448350216074718,-0.0469361657868814
54,HL/2,2,16,93,3,6,0.14,1317,815,198,126,537,333,64,517,284,327,193,399,334,887,833,798,497,346,818,531,419,291,96,578,985,48,818,299,500,506,3,15,48,8,195,11,52,76,12,640,12,22,0.21,0.35,0.06,0.1,0.05,0.2,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,23.215807786790204,True,False,-0.240693239489431,-0.0809446962166167,-0.0866536576133511
55,high,2,21,365,5,8,0.4,2122,611,371,291,470,53,155,428,361,63,398,134,159,457,788,751,392,255,730,526,494,397,896,463,618,317,964,41,522,854,3,18,22,4,26,2,18,89,12,273,15,8,0.14,0.28,0.4,0.48,0.48,0.55,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,21.885255883781102,True,False,-0.3723261263942727,-0.1411827571540135,-0.1456515650958782
56,high,2,18,334,2,20,0.19,2715,449,297,313,46,398,379,511,293,81,344,50,240,80,979,844,433,287,853,664,403,394,657,857,651,315,342,508,993,583,8,37,92,1,668,5,41,51,3,681,22,1,0.14,0.31,0.13,0.13,0.1077446067299129,0.4,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,24.054363734247964,True,False,-0.1978969999560802,-0.0778624815965576,-0.0819918533927322
57,OHLC/4,2,14,186,5,13,0.18,1807,586,304,39,716,127,133,695,360,307,17,44,237,500,908,606,354,329,695,570,389,327,347,73,661,5,103,336,983,532,5,44,52,18,680,5,43,52,2,686,19,24,0.11,0.2,0.03,0.99,0.04,0.87,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,False,26.1484749241258,True,False,-0.1872331993167443,-0.0383166245985986,-0.0411387043858642
58,HLC/3,2,16,172,4,3,0.26,1425,585,40,270,633,175,315,650,10,110,720,287,161,288,871,516,257,254,904,843,478,423,516,312,664,760,302,195,536,720,3,48,18,2,634,8,29,2,13,521,7,12,0.35,0.24,0.0889641358807932,0.1,0.0567819480816122,0.36,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False,True,False,36.75085742979883,True,False,-0.1884496032516714,-0.0498552419125943,-0.0551964674344097
59,high,2,14,54,2,8,0.36,1009,709,396,168,246,298,108,722,164,136,138,32,181,146,951,626,491,371,984,522,477,413,809,236,901,182,161,987,719,101,4,33,86,10,820,8,49,33,15,292,11,5,0.19,0.32,0.0627122810453146,0.2502892231022515,0.0497288125892001,0.32,True,True,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,22.333234746960727,True,False,-0.1400367744393156,-0.0371968795294584,-0.039777896772946
60,OHLC/4,2,17,264,6,16,0.11,2278,423,106,19,366,224,6,55,206,113,905,68,16,101,761,749,336,284,849,612,451,376,191,420,691,539,498,346,819,956,13,30,10,19,379,7,35,76,19,973,24,6,0.12,0.37,0.62,0.69,0.67,1.24,True,True,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,24.70845300495284,True,False,-0.2439306233276231,-0.0648830657419459,-0.0679528674918127
