,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme,money,draw_down,score,methode,RSI_apply_to,RSI_length,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,islearned,isborn,corr,corr_low,corr_high,permit
0,0.21044978426562663,0.05681809224595953,0.28,0.13,39.46766093720835,118.16000000000005,422.0,367.0,789.0,0.13,0.1174603174603174,0.13,0.1174603174603174,0.31,0.2647058823529412,0.3,0.2647058823529412,78.58490672165081,0.6065573770491803,78.1637060994197,0.6065573770491803,69.21346990233516,0.9104477611940298,68.77222538993504,0.9104477611940298,0.0,110860.12585430764,11.487826707176552,53.95017354432243,pr,HLC/3,15.0,310.0,21.0,4.0,11.0,0.39,1174.0,704.0,362.0,11.0,756.0,200.0,219.0,119.0,241.0,374.0,913.0,26.0,188.0,98.0,849.0,655.0,479.0,283.0,862.0,674.0,443.0,282.0,910.0,832.0,177.0,329.0,371.0,710.0,915.0,541.0,10.0,51.0,22.0,9.0,991.0,16.0,30.0,53.0,1.0,33.0,12.0,4.0,0.12,0.16,0.13,0.13,0.3,0.28,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,-0.1353657611671486,-0.0397917701565044,-0.0390082488621778,True
