,num_st_pr,num_tp_pr,num_trade_pr,score,max_tp_pr,max_st_pr,mean_tp_pr,mean_st_pr,sum_st_pr,sum_tp_pr,money,draw_down,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme,methode
53,193,239,432,32.6708757716392,0.55,0.32,0.2832738816992218,0.1175970955502373,43.32861219513761,95.99057302471486,58118.97055014732,25.01098439804127,0.32,0.6190476190476191,0.17,0.6190476190476191,0.55,1.0,0.4,0.2105263157894736,12.625687804355588,0.3541666666666667,7.864874303437288,1.0,6.179971236362814,0.8307692307692308,4.557211075046698,1.0,5.0,pr
54,140,201,341,32.57683236907748,0.61,0.4,0.2997607133576186,0.1351804419856083,37.66498135081928,82.03312796563489,42528.21505348093,29.867006154045907,0.4,1.0,0.21,0.8709677419354839,0.61,1.0,0.4,0.549618320610687,30.22604339801565,0.4493670886075949,21.104793028048945,1.0,18.030239174137563,0.6126760563380281,12.909266614830262,1.0,5.0,pr
55,35,38,73,8.924786029320844,0.99,0.73,0.4657634815045421,0.2703565756778427,16.169645859567613,27.07894841799417,386.93509915416274,34.478883088256175,0.73,0.4193548387096774,0.36,0.4193548387096774,0.99,1.0,0.69,0.2,5.2943612771726265,0.4482758620689655,3.565066392100032,1.0,2.9833367595757543,0.75,2.188083770795101,1.0,5.0,pr
56,21,39,60,24.435176317544705,0.9,0.55,0.6456864032898935,0.2918258788902568,11.107985371409017,33.78663195162122,3142.76027206372,28.50022353822368,0.55,0.0769230769230769,0.49,0.5384615384615384,0.9,0.1176470588235294,0.86,0.1176470588235294,10.35900557831926,0.3333333333333333,9.837056231712014,0.3333333333333333,6.886069352905178,0.5,6.5620753713645605,0.5,0.0,pr
57,26,34,60,4.977096914284861,0.99,0.89,0.609125754918509,0.5146995275520669,22.64256064313749,29.413379319308422,159.39681933026824,66.6853845700702,0.83,0.0357142857142857,0.57,0.0714285714285714,0.89,0.1428571428571428,0.67,0.0952380952380952,3.812756547045527,0.25,2.9358044172473776,0.5,2.0199499165815387,0.3333333333333333,1.5314571450561592,0.1666666666666666,0.0,pr
58,163,221,384,31.063653620933543,0.61,0.4,0.2968627194104322,0.140667747501487,43.31901610758516,89.49448005668054,46506.48549157485,30.542986844606496,0.4,1.0,0.21,0.8709677419354839,0.61,1.0,0.4,0.549618320610687,30.22604339801677,0.4493670886075949,21.104793028050143,1.0,18.03023917413868,0.6126760563380281,12.90926661483144,1.0,5.0,pr
59,34,45,79,8.928485586669057,0.92,0.65,0.6152748117502593,0.3502865933172768,19.806724280158484,37.74409021251898,1197.05765488727,68.6779251278479,0.65,0.3666666666666666,0.53,0.3666666666666666,0.92,0.1568627450980392,0.83,0.1568627450980392,12.438482598174051,0.5,10.689683246277852,1.0,7.900824326450774,0.52,6.886494368833831,0.52,5.0,pr
60,22,46,68,5.527716335782102,0.8,0.94,0.6289467753406521,0.4166572094475613,18.95752524059069,36.202613360211,1120.4967459219924,56.86068248384404,0.57,0.0526315789473684,0.56,0.0526315789473684,0.9,0.1428571428571428,0.89,0.1428571428571428,10.643904951111336,0.8333333333333334,10.54475946266317,0.8333333333333334,6.943326405644359,1.0,6.8839525181649455,1.0,0.0,pr
61,33,28,61,6.106587620010534,0.9288642714127122,0.75,0.4417242589175217,0.3529868922527028,17.99937086654528,20.034764912093163,140.70788091095773,37.60214515100875,0.75,0.0416666666666666,0.46,0.0416666666666666,0.96,0.125,0.7,0.375,4.820451581863533,0.6,3.4834549572596325,0.2,3.240088763110712,0.1666666666666666,2.075585366485292,0.3333333333333333,0.0,pr
62,41,37,78,8.33155320380066,1.02,0.71,0.44979742477727,0.280497755865838,18.3066111002504,27.0655029046676,213.33197819152096,40.90237545724041,0.71,0.3225806451612903,0.36,0.3870967741935484,1.02,1.0,0.72,0.0980392156862745,5.098518727761471,0.5714285714285714,3.548806691700822,1.0,3.155331119895542,0.8571428571428571,2.270980256027646,1.0,5.0,pr
63,24,45,69,5.788464080608869,0.92,0.88,0.6367142461506315,0.482374014522255,21.0625218682355,37.26668654190012,698.8018610313442,66.15577641072696,0.66,0.3333333333333333,0.56,0.3333333333333333,0.87,0.0952380952380952,0.78,0.0952380952380952,4.196896514763864,0.8125,3.8716068403380697,1.0,2.8491161816297383,1.0,2.5883679140898805,1.0,5.0,pr
64,191,195,386,19.04726699571127,0.89,0.82,0.4925992842251242,0.2625094437510836,78.91452161064896,138.58483557848268,60297.94037102244,63.82286683190911,,,,,,,,,,,,,,,,,,
65,191,195,386,19.04726699571127,0.89,0.82,0.4925992842251242,0.2625094437510836,78.91452161064896,138.58483557848268,60297.94037102244,63.82286683190911,,,,,,,,,,,,,,,,,,
66,191,195,386,19.04726699571127,0.89,0.82,0.4925992842251242,0.2625094437510836,78.91452161064896,138.58483557848268,60297.94037102244,63.82286683190911,,,,,,,,,,,,,,,,,,
67,191,195,386,19.04726699571127,0.89,0.82,0.4925992842251242,0.2625094437510836,78.91452161064896,138.58483557848268,60297.94037102244,63.82286683190911,,,,,,,,,,,,,,,,,,
68,521,557,1078,16.673967828987255,1.0,0.94,0.3940546095263961,0.2869941434919932,248.53208218085803,319.718998719463,90335.26822496991,59.88320492487136,0.94,0.0416666666666666,0.51,0.0568181818181818,1.0,0.1076233183856502,0.65,0.1076233183856502,46.23011907144832,0.2878787878787879,23.903220616789028,0.4696969696969697,25.11621764680437,0.2391304347826087,10.064410336466423,0.5978260869565217,0.0,pr
69,191,195,386,19.04726699571127,0.89,0.82,0.4925992842251242,0.2625094437510836,78.91452161064896,138.58483557848268,60297.94037102244,63.82286683190911,,,,,,,,,,,,,,,,,,
70,480,648,1128,19.92483605453952,0.92,0.84,0.4018913464421272,0.3095449251716749,268.56149750845617,352.75771779572926,113334.73033825196,78.6844371728696,0.84,0.0528301886792452,0.49,0.0566037735849056,0.92,0.1008403361344537,0.62,0.1176470588235294,45.17279548884753,0.1772151898734177,25.264495092935224,0.6075949367088608,24.180657743747467,0.3529411764705882,10.84891798678467,0.5,5.0,pr
71,480,648,1128,19.92483605453952,0.92,0.84,0.4018913464421272,0.3095449251716749,268.56149750845617,352.75771779572926,113334.73033825196,78.6844371728696,,,,,,,,,,,,,,,,,,
72,480,648,1128,19.92483605453952,0.92,0.84,0.4018913464421272,0.3095449251716749,268.56149750845617,352.75771779572926,113334.73033825196,78.6844371728696,,,,,,,,,,,,,,,,,,
73,480,648,1128,19.92483605453952,0.92,0.84,0.4018913464421272,0.3095449251716749,268.56149750845617,352.75771779572926,113334.73033825196,78.6844371728696,,,,,,,,,,,,,,,,,,
74,45,71,116,14.0895721945026,0.97,0.81,0.6724821470372293,0.4733259904613979,36.45000000000002,61.53812709908782,2174.783249349066,75.15907653807359,0.81,0.0769230769230769,0.57,0.1153846153846153,0.96,0.1836734693877551,0.77,0.1632653061224489,15.64592776853758,1.0,13.516200218735378,0.7222222222222222,11.587221973373438,0.8333333333333334,10.017595702935942,1.0,5.0,pr
75,47,76,123,14.431704606322423,1.0,0.88,0.6165126772831928,0.4636198018391725,38.8277578074889,61.54636292191937,1890.677797382692,43.73120056529887,0.75,0.1538461538461538,0.53,0.0769230769230769,0.85,0.0217391304347826,0.67,0.0652173913043478,4.9378558925309735,0.5555555555555556,4.046393381105967,0.7777777777777778,3.1979099453040254,0.875,2.5891304734500755,1.0,0.0,pr
