,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme,money,draw_down,score,methode,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,islearned,isborn,corr,corr_low,corr_high
0,0.6875108266908914,0.1910831374477719,0.8,0.61,23.78989037821409,100.65794707311522,130.0,46.0,176.0,,,,,,,,,,,,,,,,,,96060.96516161594,40.36575705108456,57.5001102847921,,341.0,114.0,20.0,sma,StochAstic_k,350.0,77.0,5.0,17.0,0.28,500.0,980.0,170.0,134.0,467.0,69.0,260.0,450.0,9.0,231.0,301.0,334.0,306.0,456.0,765.0,740.0,356.0,252.0,650.0,535.0,354.0,268.0,204.0,106.0,345.0,219.0,359.0,504.0,24.0,908.0,12.0,43.0,21.0,4.0,292.0,6.0,40.0,99.0,15.0,145.0,25.0,8.0,0.36,0.16,0.92,0.97,0.83,0.93,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,-0.1177525496290415,-0.0681277339249471,-0.0680838884075294
1,0.6875108266908914,0.19108313744777192,0.8,0.61,23.78989037821409,100.65794707311522,130.0,46.0,176.0,,,,,,,,,,,,,,,,,,96060.96516161594,40.36575705108456,57.5001102847921,,365.0,91.0,23.0,wma,StochAstic_k,25.0,79.0,1.0,4.0,0.25,1753.0,743.0,93.0,308.0,467.0,164.0,62.0,906.0,212.0,28.0,339.0,256.0,389.0,572.0,764.0,713.0,447.0,310.0,890.0,665.0,439.0,257.0,435.0,795.0,904.0,771.0,42.0,660.0,906.0,47.0,3.0,5.0,3.0,8.0,4.0,14.0,30.0,70.0,16.0,412.0,24.0,2.0,0.38,0.28,0.79,0.89,0.85,0.82,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,-0.11775254962904154,-0.06812773392494717,-0.06808388840752944
