,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme,money,draw_down,score,methode
78,0.6706909854296293,0.4179909345472447,0.92,0.94,89.3783635947791,142.85807057248445,156,123,279,0.74,0.1285714285714285,0.43,0.1428571428571428,0.98,0.0963855421686747,0.7,0.0783132530120482,85.09635258910976,0.4634146341463415,70.04287347552759,0.2195121951219512,62.98517896826549,0.3333333333333333,44.11114110070415,0.7083333333333334,5.0,21523.42449935053,77.76996237173871,14.339211126995284,pr
79,0.6875108266908914,0.1910831374477719,0.8,0.61,23.78989037821409,100.65794707311522,130,46,176,,,,,,,,,,,,,,,,,,96060.96516161594,40.36575705108456,57.5001102847921,
80,0.3504957679787266,0.1661922897026121,0.54,0.32,11.95918151702392,22.87516641574712,46,45,91,0.32,0.3076923076923077,0.32,0.3076923076923077,0.54,0.1,0.53,0.1,66.56620316227533,0.1666666666666666,65.92215330256319,0.1666666666666666,43.02936458179054,0.2857142857142857,42.435797543756784,0.2857142857142857,0.0,448.8959684950762,24.77009645486472,9.06250512389702,pr
81,0.5542572692096862,0.082060175046578,0.69,0.19,11.812153473393485,77.27999999999997,112,68,180,0.19,0.0508474576271186,0.19,0.0508474576271186,0.69,0.037037037037037,0.69,0.0555555555555555,72.892915593738,0.131578947368421,72.24631990729199,0.131578947368421,50.6994526622665,0.5384615384615384,50.01870833475726,0.5384615384615384,0.0,77630.78702007631,13.969872824234278,50.82187270923495,pr
82,0.2810327913467815,0.0359686351316485,0.58,0.1975026882310292,4.6803585012723845,32.06904666087303,57,80,137,0.09,0.0392156862745098,0.07,0.0588235294117647,0.58,0.0619469026548672,0.53,0.0176991150442477,70.78715094230017,0.2,65.65594121010662,0.25,49.03401994325389,0.5,44.056093396583286,0.6,0.0,10330.00502658957,6.447865332174287,27.77859946518068,pr
83,0.6875108266908914,0.1910831374477719,0.8,0.61,23.78989037821409,100.65794707311522,130,46,176,,,,,,,,,,,,,,,,,,96060.96516161594,40.36575705108456,57.5001102847921,
84,0.6308541180960403,0.2890283841098569,0.9,0.63,64.12464613774962,133.31630834836275,156,123,279,0.63,0.1558441558441558,0.5,0.1688311688311688,0.9,0.0595238095238095,0.8,0.0595238095238095,77.80581274577605,0.2456140350877192,70.88542471011348,0.1929824561403508,55.26668898261989,0.8260869565217391,47.5861297687099,0.8695652173913043,0.0,41912.69499104808,49.86743200276352,36.71501359996408,pr
85,0.5326515758115415,0.3217068594497668,0.8,0.61,21.84412294767958,35.674326584985124,46,41,87,,,,,,,,,,,,,,,,,,501.4856604631773,34.562620104098954,7.720791793564307,
86,0.5326515758115415,0.3217068594497668,0.8,0.61,21.84412294767958,35.674326584985124,46,41,87,,,,,,,,,,,,,,,,,,501.4856604631773,34.562620104098954,7.720791793564307,
87,0.6691754769574277,0.4062589848915587,0.92,0.9,102.24734024159476,169.9824318183123,192,137,329,0.63,0.1538461538461538,0.45,0.1025641025641025,0.9,0.0520833333333333,0.74,0.125,76.37232258951855,0.46875,65.76703638412042,0.3125,53.82029875402745,0.7916666666666666,42.773230729488986,0.5,0.0,29251.511413079068,76.56548400238995,17.7732593313822,pr
88,0.5789378378142147,0.0677608670856666,0.69,0.19,7.913422007407415,71.06999999999996,103,45,148,0.19,0.0508474576271186,0.19,0.0508474576271186,0.69,0.037037037037037,0.69,0.0555555555555555,72.892915593738,0.131578947368421,72.24631990729199,0.131578947368421,50.6994526622665,0.5384615384615384,50.01870833475726,0.5384615384615384,0.0,81031.20980790537,14.612897664926304,54.88612829462157,pr
89,0.6708977358212351,0.380441363078235,0.95,0.95,97.013756806944,151.05,159,153,312,0.65,0.2,0.5,0.15,0.88,0.0549450549450549,0.75,0.0384615384615384,76.02287289026546,0.2272727272727272,67.93414642569803,0.4090909090909091,55.67302891981987,0.4285714285714285,46.82563100252609,0.7619047619047619,0.0,17218.14940019686,66.94202600281783,11.202554594837718,pr
90,0.5326515758115415,0.3217068594497668,0.8,0.61,21.84412294767958,35.674326584985124,46,41,87,,,,,,,,,,,,,,,,,,501.4856604631773,34.562620104098954,7.720791793564307,
91,0.581707392081988,0.0738697251330563,0.69,0.19,7.359920251544124,57.74419086397482,84,42,126,0.19,0.0508474576271186,0.19,0.0508474576271186,0.69,0.037037037037037,0.69,0.0555555555555555,72.892915593738,0.131578947368421,72.24631990729199,0.131578947368421,50.6994526622665,0.5384615384615384,50.01870833475726,0.5384615384615384,0.0,55369.42685096376,11.068057612868673,53.90875264634052,pr
92,0.3927149557706296,0.1702933020603609,0.54,0.32,11.447400962695973,24.77892754346725,46,38,84,0.32,0.3076923076923077,0.32,0.3076923076923077,0.54,0.1,0.53,0.1,66.56620316227533,0.1666666666666666,65.92215330256319,0.1666666666666666,43.02936458179054,0.2857142857142857,42.435797543756784,0.2857142857142857,0.0,698.5875468773537,23.198667160023778,13.453484954781338,pr
93,0.5594362964611804,0.2608843707278566,0.95,0.77,65.9161840654869,129.32768566323136,165,144,309,0.77,0.0845070422535211,0.44,0.1126760563380281,0.95,0.037037037037037,0.71,0.0423280423280423,79.52177648381357,0.2258064516129032,64.32461331326644,0.4193548387096774,59.46996515241146,0.5,42.30644809580146,0.6111111111111112,0.0,45742.57730182658,51.054671726278045,31.635112291435444,pr
94,0.5752406516931688,0.2569537710800287,0.91,0.67,62.80586892064747,124.17093400954276,156,138,294,0.67,0.1392405063291139,0.44,0.0632911392405063,0.91,0.0479041916167664,0.72,0.0538922155688622,80.97588409858183,0.7,69.57172686390818,0.4,58.53294828528645,0.8823529411764706,44.538242192689815,0.9411764705882352,0.0,37812.83279494388,48.22028160423419,32.62314497690952,pr
