,RSI_apply_to,RSI_length,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
82,high,160.0,-0.7309397730066417,-0.7361557695660108,3.0,64.0,374.0,4H,-0.12911313761836343
140,HLCC/4,158.0,-0.7502689272783535,-0.7210847935534979,5.0,60.0,393.0,4H,-0.1293464249465307
91,HLCC/4,153.0,-0.7562021631414281,-0.7273052940520992,2.0,396.0,315.0,4H,-0.1300583435652488
141,HLC/3,144.0,-0.7634144540258011,-0.7348740853093835,3.0,495.0,370.0,4H,-0.130921538674147
142,low,110.0,-0.7501293164946163,-0.7499009499224986,5.0,99.0,252.0,4H,-0.1310388313688519
68,HLC/3,141.0,-0.7670944837445107,-0.7387392018814329,3.0,86.0,308.0,4H,-0.13136106646215842
74,OHLC/4,132.0,-0.7529823651972407,-0.752755120734897,6.0,445.0,247.0,4H,-0.1313709997667481
15,HL/2,133.0,-0.7700536155171804,-0.7418487639939446,1.0,26.0,166.0,4H,-0.13171405217908094
27,low,106.0,-0.7582205797514333,-0.7579954212765053,2.0,274.0,329.0,4H,-0.13197977404893266
143,OHLC/4,122.0,-0.7613711777878492,-0.7611472903616059,6.0,127.0,300.0,4H,-0.1323452554113342
35,high,100.0,-0.7544873212436598,-0.7722372628058134,3.0,19.0,151.0,4H,-0.13258291513971163
144,HL/2,93.0,-0.7821538320389626,-0.7498114140715848,1.0,264.0,320.0,4H,-0.1328723875039861
66,HLCC/4,123.0,-0.7873026734690629,-0.7600044366092484,3.0,46.0,207.0,4H,-0.1337640106283944
41,low,88.0,-0.7779765253822473,-0.7777595502021474,5.0,368.0,286.0,4H,-0.13426328812373753
20,HLC/3,111.0,-0.8032482250363625,-0.7768366914060283,3.0,461.0,356.0,4H,-0.13564792827757083
145,HL/2,100.0,-0.8084780131062715,-0.7823683295265313,6.0,339.0,405.0,4H,-0.1362635886059108
146,close,118.0,-0.8086380776212231,-0.7825377226781598,6.0,133.0,182.0,4H,-0.1362824148479246
147,HLCC/4,110.0,-0.8094370498714835,-0.7833833406110052,6.0,145.0,250.0,4H,-0.1363763723964337
11,HL/2,94.0,-0.8154716357163937,-0.7897746811929237,3.0,297.0,146.0,4H,-0.13708523661054384
44,HLCC/4,92.0,-0.840818827025276,-0.8167133115803756,1.0,21.0,304.0,4H,-0.14004814185571618
85,low,73.0,-0.8374756478174189,-0.8337222301586751,5.0,485.0,138.0,4H,-0.1408265435603132
38,HLCC/4,263.0,-0.527723263725174,-0.5305652490955495,1.0,420.0,57.0,4H,-0.1409445693408602
46,HL/2,32.0,-0.8400915412030961,-0.8484363155106652,4.0,380.0,425.0,4H,-0.14179751421231912
148,close,24.0,-0.8366628073193281,-0.89276232535856,6.0,437.0,391.0,4H,-0.1440286101462962
149,close,49.0,-0.8445013227332389,-0.8863976949824309,5.0,428.0,289.0,4H,-0.1441328523098407
55,close,57.0,-0.8682394144378422,-0.9067510182758433,2.0,322.0,179.0,4H,-0.14657588108646125
150,low,178.0,-0.4169059281389739,-0.4223157695192654,5.0,31.0,35.0,4H,-0.1468867509979461
151,high,210.0,-0.9278797487662492,-0.9290154416797952,1.0,500.0,86.0,4H,-0.1510746302797123
4,high,50.0,-0.9215481192501145,-0.9535375242718671,4.0,204.0,261.0,4H,-0.15204492624714708
13,OHLC/4,87.0,-0.9403299577027655,-0.9357847781339358,4.0,495.0,324.0,4H,-0.15211501341525022
153,HL/2,78.0,-0.9458585965594628,-0.936752487325265,5.0,173.0,136.0,4H,-0.1524650687269614
152,HL/2,78.0,-0.9458585965594628,-0.936752487325265,1.0,290.0,217.0,4H,-0.1524650687269614
154,OHLC/4,64.0,-0.945983725229298,-0.936887419380227,3.0,257.0,424.0,4H,-0.1524791121357862
155,OHLC/4,63.0,-0.949291449043082,-0.9404589224051844,2.0,206.0,183.0,4H,-0.1528503592367683
156,HLC/3,14.0,-0.9517445127284058,-0.9476767819159936,4.0,294.0,315.0,4H,-0.1533722790796065
40,close,255.0,-0.950358918357443,-0.9513057939860461,6.0,82.0,109.0,4H,-0.15349324322557809
157,HLCC/4,271.0,-0.9617504061890672,-0.9625834073723628,5.0,186.0,110.0,4H,-0.1547106628987373
28,HL/2,249.0,-0.962467721094474,-0.9632929804122441,5.0,174.0,89.0,4H,-0.15478713198212404
158,HL/2,66.0,-0.9694303173130572,-0.9624538161421174,1.0,453.0,206.0,4H,-0.1551144161593851
159,HL/2,262.0,-0.965792170339384,-0.9665804846844688,6.0,403.0,112.0,4H,-0.1551412303673908
3,low,253.0,-0.9667635073113818,-0.9675406728630341,3.0,27.0,131.0,4H,-0.15524459553626785
160,HLC/3,45.0,-0.974898101887859,-0.9805529586802196,3.0,202.0,345.0,4H,-0.1563735960455393
31,low,55.0,-0.9792599576237097,-0.9768358958333859,2.0,273.0,409.0,4H,-0.15640832531123436
161,HL/2,15.0,-0.9802529712780432,-0.9789498472954192,1.0,371.0,392.0,4H,-0.1565739593492011
162,close,73.0,-0.9773177959232514,-0.9823883679941978,6.0,64.0,142.0,4H,-0.1566004491204941
23,HLC/3,58.0,-0.9935368252480078,-0.9901107808987407,4.0,87.0,360.0,4H,-0.15787350458124755
163,HLC/3,17.0,-0.9947463351044435,-0.9959924526506292,5.0,424.0,350.0,4H,-0.1582496636138901
86,HLC/3,291.0,-0.9989632498004476,-0.9936387777964244,2.0,158.0,151.0,4H,-0.1583480349489635
164,HL/2,46.0,-0.997654934291781,-0.9988412932666398,6.0,218.0,238.0,4H,-0.1585546359586285
22,low,60.0,-0.9994642543882175,-0.9990157067726432,4.0,44.0,333.0,4H,-0.15865966196601786
54,close,60.0,-0.9997365925010283,-0.9988293514832944,6.0,56.0,297.0,4H,-0.1586642044930792
47,HLCC/4,54.0,-0.9997127869889508,-0.9999954131807888,1.0,468.0,265.0,4H,-0.15872466365257312
165,close,62.0,-0.999723598505178,-0.9999981444658712,3.0,438.0,372.0,4H,-0.1587253803414285
75,low,61.0,-0.9999671497977239,-0.9998051153950429,2.0,152.0,240.0,4H,-0.1587280544050034
166,high,103.0,-0.44048453307098,-0.4123332965788207,1.0,309.0,33.0,4H,-0.1633541242770271
79,HLC/3,201.0,-0.911404685635558,-0.9061729956288231,5.0,490.0,72.0,4H,-0.17048697607250624
9,HL/2,276.0,-0.9322367453333485,-0.9243005846956682,3.0,264.0,65.0,4H,-0.17291402961980523
167,low,203.0,-0.8078743443352533,-0.8025301934006897,4.0,245.0,55.0,4H,-0.1731005288556949
168,low,262.0,-0.9376326820155216,-0.9301687898558072,5.0,79.0,65.0,4H,-0.1736128701400771
169,HLC/3,207.0,-0.8189912478625563,-0.8137688833034461,6.0,144.0,61.0,4H,-0.1746988752982522
170,close,220.0,-0.8285656009736149,-0.8237209419192602,6.0,430.0,56.0,4H,-0.1760890421751073
26,open,197.0,-0.8470930756268826,-0.842675884801147,3.0,56.0,54.0,4H,-0.17874225313885148
0,low,34.0,-0.48147766503220907,-0.5011338721271749,6.0,215.0,38.0,4H,-0.17957548518998248
171,low,270.0,-0.802813132450812,-0.8041564972930295,3.0,162.0,44.0,4H,-0.1862022885470471
172,HLCC/4,6.0,-0.3751881020176322,-0.3557641159779195,1.0,288.0,25.0,4H,-0.1882754673446718
173,low,253.0,-0.8199204917514971,-0.8212669673641182,2.0,270.0,53.0,4H,-0.188836249060286
174,HLCC/4,192.0,-0.8291573139260785,-0.8232976691295147,3.0,328.0,38.0,4H,-0.1896988103288876
29,open,209.0,-0.8628976463585528,-0.8571639666480121,5.0,429.0,53.0,4H,-0.19483832923484312
