,StochAstic_k,StochAstic_d,StochAstic_smooth_k,StochAstic_mamod,StochAstic_column_div,corr_low,corr_high,Divergence_diff_extereme,Divergence_num_exteremes_min,Divergence_num_exteremes_max,frequency,score
100,893.0,800.0,11.0,sma,StochAstic_k,0.337376009816675,0.3354445278872056,6.0,340.0,3.0,20T,0.4133391095956506
101,884.0,101.0,9.0,wma,StochAstic_k,0.2784249936717767,0.276293703553341,5.0,217.0,2.0,20T,0.4084801680083081
31,806.0,10.0,12.0,wma,StochAstic_k,0.2982298527630199,0.29674337632529285,2.0,189.0,3.0,20T,0.4008862639257064
102,751.0,14.0,4.0,wma,StochAstic_k,0.2658731678289059,0.2651259168275178,2.0,72.0,4.0,20T,0.3909976812735316
103,660.0,567.0,12.0,sma,StochAstic_k,0.2553220175097755,0.2532916850654837,4.0,82.0,2.0,20T,0.3860999414670937
104,809.0,773.0,2.0,ema,StochAstic_k,0.2605958639756077,0.260129336247723,2.0,248.0,4.0,20T,0.3831877774358603
105,445.0,67.0,18.0,wma,StochAstic_k,0.219527573564042,0.2185004736983117,4.0,149.0,2.0,20T,0.3487101390170897
106,632.0,523.0,20.0,ema,StochAstic_k,0.2238050632523772,0.222907249035751,3.0,123.0,2.0,20T,0.3362402426035952
107,365.0,301.0,16.0,ema,StochAstic_k,0.2072098595288045,0.2065281577552795,5.0,208.0,3.0,20T,0.3241660917571954
108,685.0,553.0,6.0,ema,StochAstic_k,0.2258586746124445,0.2248394700103359,3.0,463.0,6.0,20T,0.3207802057487524
109,496.0,7.0,39.0,wma,StochAstic_k,0.2466834913096238,0.2451962277653696,4.0,292.0,4.0,20T,0.2985626767793166
110,795.0,596.0,35.0,sma,StochAstic_k,0.260300120019965,0.2585184847862742,4.0,458.0,4.0,20T,0.2981861016849818
111,660.0,384.0,19.0,wma,StochAstic_k,0.1716710652163877,0.1713387532733709,6.0,480.0,2.0,20T,0.2807093304650742
112,204.0,110.0,11.0,wma,StochAstic_k,0.1402707443794288,0.1392000787849139,1.0,209.0,2.0,20T,0.2789783213062241
113,436.0,297.0,39.0,wma,StochAstic_k,0.2060545026522688,0.2055095754490855,5.0,9.0,4.0,20T,0.2686745620977198
114,900.0,769.0,5.0,sma,StochAstic_k,0.2518585612052303,0.250715127004518,1.0,110.0,20.0,20T,0.267166130065413
115,252.0,144.0,49.0,wma,StochAstic_k,0.1585482397563009,0.1573396328444991,2.0,483.0,2.0,20T,0.263810730902962
116,819.0,59.0,8.0,sma,StochAstic_k,0.1815490125766997,0.1794713017964124,6.0,340.0,6.0,20T,0.2623208975476098
117,352.0,41.0,3.0,wma,StochAstic_k,0.1926195177055402,0.1914521097161187,5.0,162.0,18.0,20T,0.2531654140524041
118,873.0,117.0,31.0,sma,StochAstic_k,0.2064829365605022,0.2053922772910024,6.0,226.0,5.0,20T,0.2499033237224213
119,490.0,366.0,12.0,ema,StochAstic_k,0.1730325915531632,0.17190068058945,2.0,354.0,7.0,20T,0.2491550059909184
120,480.0,30.0,48.0,sma,StochAstic_k,0.1968820613207406,0.1949819415672664,4.0,160.0,6.0,20T,0.2451944228498522
121,682.0,332.0,30.0,ema,StochAstic_k,0.1693942956892925,0.1673726019258767,1.0,386.0,3.0,20T,0.2445743737943304
122,298.0,42.0,33.0,wma,StochAstic_k,0.1632805173876328,0.1635635558032004,3.0,415.0,5.0,20T,0.2381901562746498
123,844.0,557.0,49.0,ema,StochAstic_k,0.2050510663366137,0.2040097015812402,4.0,496.0,6.0,20T,0.2354448248206057
94,535.0,289.0,46.0,wma,StochAstic_k,0.21043264974757783,0.20725695424508842,3.0,251.0,13.0,20T,0.22523774754737835
124,772.0,748.0,33.0,ema,StochAstic_d,0.4676215569970752,0.4626855816132665,2.0,463.0,4.0,20T,0.2211652198009682
125,867.0,542.0,17.0,ema,StochAstic_k,0.1732705947855713,0.1724175367963873,5.0,70.0,8.0,20T,0.2169922066052504
126,441.0,84.0,40.0,sma,StochAstic_k,0.1638245589983288,0.162937458984683,2.0,415.0,7.0,20T,0.2157061846526459
127,795.0,566.0,23.0,sma,StochAstic_k,0.1410184566602729,0.1404461355372253,6.0,5.0,4.0,20T,0.2155983449602322
128,820.0,602.0,22.0,sma,StochAstic_d,0.4186814744769306,0.42238842129781,1.0,422.0,13.0,20T,0.2147474054896582
129,664.0,140.0,30.0,ema,StochAstic_k,0.13567079948042,0.1338972123761074,5.0,224.0,3.0,20T,0.2140674125966982
130,624.0,28.0,11.0,sma,StochAstic_k,0.1588988854153373,0.1580808902689038,5.0,407.0,16.0,20T,0.2110039613421753
131,396.0,240.0,37.0,sma,StochAstic_k,0.1551589643470092,0.1521899185427566,2.0,387.0,7.0,20T,0.2092496920075621
132,685.0,665.0,23.0,wma,StochAstic_k,0.1664900809473499,0.1635033624065043,2.0,407.0,13.0,20T,0.2078785429810572
92,563.0,25.0,24.0,wma,StochAstic_k,0.17283600987420375,0.1714259924072228,2.0,257.0,17.0,20T,0.20760570430021005
133,260.0,214.0,43.0,sma,StochAstic_k,0.1206811220615018,0.1182922103334233,4.0,104.0,3.0,20T,0.2061838378231348
134,627.0,370.0,26.0,wma,StochAstic_k,0.1733410862738836,0.172611319504938,4.0,56.0,16.0,20T,0.2054894807503101
135,879.0,227.0,29.0,wma,StochAstic_d,0.316167152093224,0.31225901058808,1.0,498.0,8.0,20T,0.2040062123252742
136,772.0,523.0,17.0,wma,StochAstic_d,0.3747370071709929,0.3775186135385888,5.0,376.0,26.0,20T,0.2039883669783171
137,836.0,153.0,18.0,wma,StochAstic_k,0.1920121876506661,0.1891938084469304,2.0,244.0,26.0,20T,0.2029182852899497
138,472.0,259.0,12.0,ema,StochAstic_k,0.1654863254333354,0.1645983194908717,6.0,380.0,27.0,20T,0.2023114041777274
139,635.0,24.0,21.0,sma,StochAstic_k,0.1714684711605853,0.1700042694827192,6.0,21.0,21.0,20T,0.2022960865480647
140,312.0,7.0,29.0,wma,StochAstic_d,0.1344184607697074,0.1332884418063886,2.0,108.0,6.0,20T,0.2022853640860745
141,826.0,194.0,38.0,sma,StochAstic_k,0.1684571986558382,0.1671156209251488,4.0,435.0,8.0,20T,0.2013576835572358
142,795.0,411.0,31.0,ema,StochAstic_k,0.1648414009259268,0.1633315306062409,3.0,216.0,8.0,20T,0.2010856552070991
143,806.0,567.0,6.0,ema,StochAstic_d,0.2724403246578137,0.2711268395343705,3.0,342.0,3.0,20T,0.2010383272248382
144,811.0,261.0,5.0,ema,StochAstic_k,0.1602786160393229,0.1592616732648915,5.0,48.0,20.0,20T,0.2009731282948704
145,842.0,771.0,47.0,sma,StochAstic_k,0.1770355483721607,0.1763798430788938,3.0,317.0,9.0,20T,0.1999477244522302
146,323.0,215.0,12.0,ema,StochAstic_d,0.3102194768031179,0.3094206199765691,6.0,317.0,40.0,20T,0.1989195135315886
147,545.0,290.0,19.0,wma,StochAstic_k,0.1528961827239626,0.1508221712495548,5.0,445.0,15.0,20T,0.1986614416812464
148,232.0,202.0,3.0,sma,StochAstic_d,0.1536938945274527,0.1558560944116487,2.0,412.0,2.0,20T,0.1967595594703365
149,816.0,788.0,24.0,sma,StochAstic_d,0.3600345280416943,0.3595439236778864,6.0,237.0,2.0,20T,0.1935358292620088
150,668.0,595.0,32.0,sma,StochAstic_d,0.3550878952951894,0.3517223484676747,1.0,22.0,6.0,20T,0.1934882552889424
151,719.0,626.0,4.0,wma,StochAstic_d,0.2515920037712348,0.2463192387021945,6.0,320.0,5.0,20T,0.1918816037542048
152,444.0,322.0,8.0,ema,StochAstic_d,0.2613870602564002,0.2610045865842751,1.0,134.0,19.0,20T,0.1909167935527102
153,782.0,775.0,34.0,wma,StochAstic_d,0.3657661464081569,0.3631939083993123,2.0,386.0,2.0,20T,0.1904503618118731
154,464.0,442.0,2.0,ema,StochAstic_d,0.2615007434778814,0.2599921336584915,4.0,140.0,16.0,20T,0.1894426289988652
155,433.0,220.0,27.0,ema,StochAstic_k,0.1132850016586729,0.1125221762653546,2.0,406.0,4.0,20T,0.1892811606218008
156,488.0,280.0,24.0,wma,StochAstic_k,0.1398416444577384,0.139910041653847,5.0,406.0,10.0,20T,0.187701338466815
157,781.0,653.0,2.0,wma,StochAstic_d,0.3747781492224166,0.378815289174495,3.0,169.0,51.0,20T,0.1869188918449614
158,549.0,421.0,47.0,wma,StochAstic_k,0.2455617307597382,0.2423973944893983,4.0,436.0,84.0,20T,0.1859391306781184
159,881.0,577.0,38.0,wma,StochAstic_d,0.4108040321563392,0.4095076666207684,4.0,373.0,3.0,20T,0.1855923668667689
62,414.0,70.0,43.0,wma,StochAstic_d,0.2149395998406365,0.2150901088064686,6.0,481.0,45.0,20T,0.18456893002108876
160,753.0,626.0,39.0,sma,StochAstic_d,0.3180177270299312,0.3202090186201169,4.0,351.0,4.0,20T,0.1828150924396367
161,586.0,92.0,16.0,wma,StochAstic_d,0.2178383747026055,0.2194099156672029,6.0,99.0,40.0,20T,0.180968967222232
162,315.0,80.0,15.0,wma,StochAstic_k,0.0885993631855272,0.0885144215039659,3.0,390.0,4.0,20T,0.1792174245013228
163,695.0,663.0,24.0,sma,StochAstic_d,0.3302669017830839,0.3300225143252538,4.0,25.0,29.0,20T,0.178294243509887
164,701.0,14.0,19.0,ema,StochAstic_d,0.1388028962765131,0.1378007113988711,2.0,51.0,16.0,20T,0.1782299011851408
165,900.0,573.0,8.0,sma,StochAstic_d,0.3579776707652906,0.3552384888193575,3.0,319.0,34.0,20T,0.1775318216721297
166,852.0,589.0,2.0,wma,StochAstic_d,0.4581316354086939,0.4552188832073744,2.0,300.0,85.0,20T,0.17568228295915
167,485.0,14.0,23.0,sma,StochAstic_k,0.106699083226408,0.1056434232214525,3.0,72.0,7.0,20T,0.1740803169777773
168,832.0,344.0,20.0,ema,StochAstic_k,0.1358665771996334,0.1335922109808952,1.0,157.0,20.0,20T,0.1723379649094961
169,326.0,96.0,43.0,sma,StochAstic_k,0.1198113990334016,0.1187956509519401,4.0,55.0,9.0,20T,0.171435456296267
170,585.0,252.0,4.0,wma,StochAstic_d,0.1696436355974256,0.1685625908019291,1.0,158.0,7.0,20T,0.171370926841814
171,418.0,179.0,30.0,ema,StochAstic_k,0.081711554759175,0.0804309217475387,6.0,54.0,2.0,20T,0.1710883732988052
172,709.0,633.0,8.0,ema,StochAstic_k,0.1224699783086592,0.1204120300569505,4.0,63.0,18.0,20T,0.1704824189470611
173,334.0,147.0,29.0,ema,StochAstic_d,0.2686716899823113,0.2634602378899951,5.0,397.0,82.0,20T,0.1704819256559699
174,793.0,124.0,6.0,ema,StochAstic_k,0.118829682475947,0.1181676065591862,2.0,272.0,17.0,20T,0.1693687016026593
175,324.0,80.0,35.0,sma,StochAstic_d,0.1684659526682496,0.1687443480907444,5.0,58.0,4.0,20T,0.1677322174998557
176,637.0,616.0,10.0,ema,StochAstic_d,0.2642121059052113,0.2614471947944443,3.0,335.0,9.0,20T,0.1674744411470086
177,717.0,513.0,22.0,wma,StochAstic_k,0.1389885674073356,0.1367177895325161,3.0,159.0,19.0,20T,0.1672039005815237
178,886.0,673.0,23.0,ema,StochAstic_d,0.2888575985926183,0.2884243029966747,3.0,386.0,16.0,20T,0.1670967071821438
179,891.0,205.0,18.0,ema,StochAstic_k,0.1602767598213688,0.1570882187202223,3.0,397.0,32.0,20T,0.166097024470305
180,89.0,29.0,22.0,sma,StochAstic_k,0.2225495288241047,0.2232081074963396,4.0,376.0,187.0,20T,0.1659490703837719
181,827.0,514.0,25.0,sma,StochAstic_d,0.3360899992444195,0.3387153293720212,6.0,59.0,30.0,20T,0.1657487051740829
182,481.0,403.0,25.0,ema,StochAstic_k,0.1940740159339105,0.1915889581012607,6.0,67.0,87.0,20T,0.1646290118640838
183,835.0,533.0,28.0,ema,StochAstic_d,0.3171238329155245,0.3195288622280808,3.0,212.0,8.0,20T,0.1645876396761415
184,490.0,214.0,4.0,wma,StochAstic_k,0.1022333941874609,0.1020145178034904,3.0,469.0,14.0,20T,0.1641371440375131
185,707.0,261.0,15.0,ema,StochAstic_d,0.1995902091357366,0.197605202566426,1.0,85.0,4.0,20T,0.1640785754633742
186,641.0,27.0,46.0,wma,StochAstic_k,0.2149587462047597,0.2133176486857534,5.0,392.0,94.0,20T,0.163889468616881
187,438.0,119.0,12.0,ema,StochAstic_k,0.0884959926824884,0.0872653126403556,2.0,358.0,9.0,20T,0.1638878293946419
188,363.0,98.0,12.0,sma,StochAstic_d,0.2051145865334204,0.2049805918346759,3.0,407.0,97.0,20T,0.1613998386452024
189,334.0,255.0,48.0,wma,StochAstic_k,0.1173326749294129,0.1167821144709062,5.0,386.0,11.0,20T,0.1612521736421085
190,615.0,93.0,8.0,ema,StochAstic_k,0.1980552762387587,0.1922810134582047,3.0,253.0,87.0,20T,0.1612025230138395
191,490.0,190.0,39.0,ema,StochAstic_k,0.1615085165652963,0.1575422363095098,6.0,156.0,50.0,20T,0.1603377615714477
192,849.0,583.0,23.0,wma,StochAstic_d,0.3812313708587081,0.3805618235570421,3.0,27.0,85.0,20T,0.1595599753402827
193,813.0,528.0,9.0,wma,StochAstic_d,0.3794653938690568,0.3783776323520725,6.0,303.0,73.0,20T,0.1590078458764108
194,767.0,411.0,15.0,wma,StochAstic_d,0.3022659929724916,0.3000609631197183,1.0,283.0,52.0,20T,0.1586172762810584
195,520.0,63.0,49.0,sma,StochAstic_d,0.1693545854820892,0.1705767538602892,1.0,98.0,10.0,20T,0.1585618231312102
196,483.0,48.0,24.0,ema,StochAstic_k,0.1167407410483799,0.1165157287258133,5.0,161.0,20.0,20T,0.158004091511584
197,92.0,62.0,26.0,ema,StochAstic_k,0.2272926334787646,0.2262296547527292,4.0,267.0,193.0,20T,0.157512912474305
198,829.0,547.0,49.0,sma,StochAstic_d,0.3744410923611611,0.3681906340311072,3.0,201.0,93.0,20T,0.1568693476672525
199,842.0,484.0,15.0,sma,StochAstic_k,0.1393638365586156,0.138736392869726,1.0,395.0,29.0,20T,0.1564354686250422
200,535.0,129.0,32.0,wma,StochAstic_k,0.1247764118334687,0.1230299569406956,5.0,112.0,18.0,20T,0.1561462942602103
201,616.0,583.0,48.0,wma,StochAstic_k,0.1179879394315035,0.1157723780078719,3.0,470.0,11.0,20T,0.1552617145607537
202,355.0,291.0,10.0,ema,StochAstic_d,0.1509355414265537,0.1518581405952855,4.0,269.0,4.0,20T,0.1548513050394025
203,383.0,152.0,38.0,wma,StochAstic_k,0.1843047698025973,0.1821300531537917,1.0,460.0,97.0,20T,0.1545623188831319
204,291.0,220.0,7.0,sma,StochAstic_d,0.1343495018578762,0.1343051510572902,2.0,401.0,3.0,20T,0.1544020157557727
205,808.0,432.0,25.0,wma,StochAstic_d,0.3476489452621462,0.3489355880844948,3.0,189.0,146.0,20T,0.1538163419585551
43,877.0,545.0,45.0,sma,StochAstic_d,0.40646678188334423,0.4033008654827081,2.0,16.0,128.0,20T,0.15335300762280138
206,526.0,340.0,50.0,wma,StochAstic_k,0.1844386157744522,0.1794627504951371,5.0,122.0,77.0,20T,0.1529032241278294
207,765.0,642.0,23.0,ema,StochAstic_d,0.469396116303901,0.4709788691567442,5.0,161.0,332.0,20T,0.1523656138721086
208,598.0,297.0,11.0,ema,StochAstic_k,0.1124893049480019,0.1126487537791588,5.0,187.0,25.0,20T,0.1521577719549139
209,792.0,587.0,3.0,wma,StochAstic_d,0.437597038337873,0.4395965889240891,2.0,404.0,432.0,20T,0.1512865773417239
210,751.0,627.0,26.0,sma,StochAstic_d,0.4651794682705031,0.4649682616010103,5.0,295.0,379.0,20T,0.151259018022713
211,483.0,211.0,41.0,ema,StochAstic_k,0.1896873651994745,0.1859883530977616,2.0,444.0,95.0,20T,0.1512110083675994
212,817.0,548.0,44.0,ema,StochAstic_d,0.3527333773162842,0.3475841745435776,1.0,464.0,61.0,20T,0.1508533159421113
213,360.0,274.0,3.0,ema,StochAstic_d,0.1521742038393527,0.1515710602327771,1.0,190.0,10.0,20T,0.1505704265490194
214,835.0,546.0,31.0,ema,StochAstic_d,0.2651537887363161,0.2644240018877588,6.0,321.0,21.0,20T,0.1498580174235557
215,825.0,138.0,2.0,sma,StochAstic_d,0.1421116196558202,0.1425704205131833,1.0,412.0,11.0,20T,0.1498266385322686
216,720.0,433.0,39.0,ema,StochAstic_d,0.2531348721304395,0.251499925188704,5.0,412.0,22.0,20T,0.1490382448104795
217,231.0,110.0,32.0,sma,StochAstic_k,0.0637499349587884,0.0628742453380394,3.0,385.0,2.0,20T,0.1489223615152211
218,674.0,559.0,38.0,sma,StochAstic_d,0.405408395024097,0.4057230299508241,3.0,209.0,312.0,20T,0.1487250525842695
219,426.0,199.0,34.0,sma,StochAstic_d,0.1946431474130293,0.1951338730487431,4.0,8.0,14.0,20T,0.1483736378103581
220,402.0,73.0,4.0,sma,StochAstic_d,0.1436780687266271,0.1418348396841492,2.0,119.0,30.0,20T,0.1482851959812847
221,800.0,594.0,9.0,wma,StochAstic_d,0.222400720898687,0.2214225227521578,1.0,82.0,21.0,20T,0.1481269134941734
222,668.0,572.0,43.0,ema,StochAstic_d,0.4240064490452394,0.4221806690829258,6.0,337.0,474.0,20T,0.14770020690904
223,781.0,91.0,13.0,wma,StochAstic_d,0.1383472200939538,0.1384589703249454,3.0,122.0,16.0,20T,0.1476387202748702
224,762.0,557.0,41.0,wma,StochAstic_d,0.4458851295390946,0.4419699860165957,5.0,40.0,461.0,20T,0.1466375681539878
225,849.0,293.0,25.0,wma,StochAstic_d,0.3610304511236348,0.3636135117111017,3.0,414.0,294.0,20T,0.1465992323772036
226,512.0,138.0,14.0,sma,StochAstic_d,0.1731903076918708,0.1678659417440127,3.0,179.0,27.0,20T,0.1464322189597419
227,825.0,8.0,46.0,ema,StochAstic_d,0.1622820859988671,0.1637861329932014,2.0,213.0,65.0,20T,0.1463782574147819
228,885.0,605.0,41.0,sma,StochAstic_d,0.4715559431256937,0.4745593440399744,6.0,407.0,425.0,20T,0.1463245720037833
229,750.0,445.0,27.0,wma,StochAstic_d,0.4132035409278259,0.4204301710847843,1.0,64.0,484.0,20T,0.1462323540661683
230,667.0,600.0,46.0,ema,StochAstic_d,0.2849813445911067,0.286212921527577,6.0,11.0,40.0,20T,0.1458018680137628
231,829.0,596.0,43.0,ema,StochAstic_d,0.3559088781535923,0.3599634391440645,1.0,103.0,129.0,20T,0.1454128607749109
232,484.0,215.0,19.0,sma,StochAstic_d,0.2479015118536113,0.2480348674697794,4.0,478.0,137.0,20T,0.1454076665971273
233,601.0,586.0,8.0,sma,StochAstic_d,0.2913596953153458,0.292878286232032,2.0,278.0,137.0,20T,0.1453694173944764
234,704.0,547.0,17.0,sma,StochAstic_d,0.2676830505163433,0.2690442734586133,4.0,133.0,42.0,20T,0.1446209817202727
235,799.0,587.0,18.0,wma,StochAstic_d,0.4339911644582312,0.4332816213802962,4.0,4.0,332.0,20T,0.1443633814706084
236,699.0,553.0,40.0,wma,StochAstic_d,0.4101309532057017,0.4068702579489077,2.0,32.0,467.0,20T,0.1442836096729123
237,755.0,533.0,26.0,ema,StochAstic_d,0.4301395242681968,0.4343189391784138,4.0,397.0,492.0,20T,0.144049813496339
238,784.0,651.0,14.0,sma,StochAstic_d,0.2715859734500103,0.2728930306290602,5.0,482.0,66.0,20T,0.143654727946241
239,873.0,293.0,13.0,wma,StochAstic_d,0.3377818086211517,0.3349403722249125,4.0,109.0,249.0,20T,0.143282241766805
240,808.0,591.0,3.0,ema,StochAstic_d,0.4294829997120399,0.4271217074261657,5.0,350.0,388.0,20T,0.1431767614536832
241,438.0,319.0,31.0,wma,StochAstic_d,0.1835472592450232,0.1857440446081745,4.0,171.0,6.0,20T,0.1431266208038448
242,336.0,152.0,43.0,sma,StochAstic_d,0.1936818173747261,0.1939020526154184,4.0,481.0,56.0,20T,0.1430831920375029
243,755.0,569.0,30.0,sma,StochAstic_d,0.4555102061265088,0.4588610061630253,5.0,123.0,488.0,20T,0.1430328416754844
8,557.0,168.0,46.0,sma,StochAstic_k,0.13612756340836116,0.13177154992431567,4.0,26.0,44.0,20T,0.14270118512729937
244,832.0,307.0,30.0,ema,StochAstic_d,0.3460634718829912,0.3455950275702483,2.0,10.0,298.0,20T,0.1421166066356163
245,816.0,653.0,9.0,ema,StochAstic_d,0.4219464362521223,0.4198045117593657,1.0,384.0,252.0,20T,0.1415168443789841
246,840.0,467.0,8.0,ema,StochAstic_d,0.4163180662833476,0.4234198364648509,5.0,234.0,493.0,20T,0.1412880659157081
247,456.0,89.0,25.0,wma,StochAstic_k,0.1512419807001041,0.147666842865346,5.0,461.0,81.0,20T,0.1411806890064633
248,860.0,682.0,34.0,wma,StochAstic_k,0.1208589097142206,0.1194013578219459,5.0,475.0,19.0,20T,0.1409385792442254
249,652.0,646.0,16.0,ema,StochAstic_d,0.416643806957269,0.4181162026871689,2.0,287.0,366.0,20T,0.1407323599110725
250,841.0,589.0,5.0,sma,StochAstic_d,0.4166175038085885,0.417943600328409,6.0,286.0,332.0,20T,0.1407100308447564
251,395.0,330.0,9.0,ema,StochAstic_d,0.1410898494070271,0.1430643310189664,5.0,120.0,11.0,20T,0.1407025845154054
252,217.0,6.0,10.0,wma,StochAstic_k,0.0711706896398705,0.0701136442491547,2.0,30.0,13.0,20T,0.1405161263032814
253,630.0,577.0,17.0,sma,StochAstic_d,0.1956181099237512,0.1954968734262782,2.0,277.0,10.0,20T,0.1401609794359883
254,760.0,567.0,12.0,sma,StochAstic_d,0.2621577345533487,0.2611376754707107,1.0,308.0,35.0,20T,0.1399041939132299
255,679.0,310.0,14.0,wma,StochAstic_k,0.0922912345421564,0.09195499021877,1.0,234.0,20.0,20T,0.1398075236179661
256,624.0,517.0,11.0,ema,StochAstic_k,0.1139221167871527,0.1127860607262677,2.0,31.0,36.0,20T,0.1396582015428842
257,848.0,87.0,35.0,wma,StochAstic_d,0.1423441310381049,0.139903113919578,6.0,25.0,3.0,20T,0.139391176916246
258,898.0,296.0,9.0,ema,StochAstic_d,0.3236516110942917,0.3188991043810752,6.0,367.0,249.0,20T,0.1389637334718672
259,831.0,410.0,42.0,sma,StochAstic_d,0.3180157288988067,0.3200377293501207,2.0,3.0,196.0,20T,0.1383166227491997
260,838.0,597.0,9.0,ema,StochAstic_d,0.3421925401603568,0.3496429799913516,6.0,39.0,185.0,20T,0.1380721255050526
261,652.0,537.0,25.0,ema,StochAstic_d,0.2626977425536842,0.2635704973669764,2.0,236.0,141.0,20T,0.13805291391617
262,896.0,590.0,36.0,sma,StochAstic_d,0.3146028322105381,0.3181733021475724,6.0,261.0,145.0,20T,0.1375518926419519
263,266.0,160.0,35.0,sma,StochAstic_k,0.1298737647759712,0.1265414852709662,1.0,453.0,63.0,20T,0.1374475959705759
264,857.0,628.0,26.0,sma,StochAstic_d,0.402988252210144,0.4021148263829746,3.0,317.0,384.0,20T,0.1373791478877128
265,244.0,193.0,6.0,sma,StochAstic_k,0.0736072600076318,0.0734733721470601,5.0,42.0,18.0,20T,0.1370521519361535
266,335.0,146.0,49.0,wma,StochAstic_d,0.1991397546711644,0.2018656679228006,2.0,151.0,126.0,20T,0.1370251022883514
267,647.0,534.0,6.0,ema,StochAstic_d,0.2526436711631676,0.2540404114534487,2.0,397.0,119.0,20T,0.1369274143871029
268,831.0,312.0,50.0,sma,StochAstic_d,0.339394576144517,0.3419142627956797,5.0,461.0,245.0,20T,0.136672644792228
269,650.0,619.0,5.0,wma,StochAstic_d,0.2735124963953736,0.2726606154547086,4.0,425.0,53.0,20T,0.136361834020893
270,874.0,211.0,34.0,wma,StochAstic_d,0.2807457841934186,0.282153959703753,6.0,41.0,202.0,20T,0.1363483197490841
271,682.0,669.0,11.0,wma,StochAstic_d,0.3767213878623589,0.3711567255243713,1.0,426.0,326.0,20T,0.1360243645356846
272,719.0,242.0,15.0,wma,StochAstic_k,0.1079425366090246,0.1069119107631453,5.0,24.0,28.0,20T,0.1360061044593616
273,573.0,13.0,39.0,sma,StochAstic_d,0.1946277431203092,0.1947107889166541,5.0,60.0,150.0,20T,0.1357415798650681
274,422.0,181.0,9.0,sma,StochAstic_d,0.1802813099227189,0.1819288432714612,6.0,87.0,52.0,20T,0.1355882176494002
275,781.0,423.0,41.0,sma,StochAstic_d,0.2782786946456042,0.2784380576094761,3.0,446.0,129.0,20T,0.1353483119780829
276,896.0,254.0,30.0,wma,StochAstic_d,0.2095504356150948,0.2086239437305472,1.0,228.0,44.0,20T,0.134776316258031
277,490.0,366.0,22.0,wma,StochAstic_k,0.0719246073362937,0.071152834415434,2.0,381.0,6.0,20T,0.1345526387177425
278,856.0,613.0,41.0,wma,StochAstic_d,0.2595728718168381,0.2580585744916054,1.0,396.0,94.0,20T,0.1340993580690496
279,868.0,649.0,33.0,ema,StochAstic_d,0.23344777924405,0.2344745715395648,1.0,308.0,51.0,20T,0.1340435922749484
280,788.0,561.0,16.0,ema,StochAstic_d,0.3635384182025696,0.3679291934664438,5.0,474.0,131.0,20T,0.1340280468889429
281,750.0,562.0,42.0,sma,StochAstic_d,0.266550653337464,0.2651500526956333,3.0,221.0,47.0,20T,0.1339420049113488
282,809.0,639.0,10.0,ema,StochAstic_d,0.2447062193967824,0.2452875452989977,5.0,8.0,44.0,20T,0.1339039839947114
283,797.0,345.0,6.0,wma,StochAstic_d,0.2912624638605096,0.2925668242419048,1.0,272.0,121.0,20T,0.1336254587799767
284,832.0,75.0,27.0,sma,StochAstic_d,0.2072113501913329,0.2055892983935087,2.0,417.0,153.0,20T,0.1336187354554762
285,874.0,260.0,47.0,wma,StochAstic_d,0.3885728783257504,0.3835172122208052,2.0,128.0,421.0,20T,0.1335956884358355
286,643.0,596.0,13.0,wma,StochAstic_d,0.2439380635974984,0.242336972842104,1.0,50.0,77.0,20T,0.13322521015281
287,833.0,624.0,48.0,wma,StochAstic_d,0.2415982552017478,0.2432965278456562,6.0,188.0,58.0,20T,0.1329729280449732
288,232.0,125.0,42.0,sma,StochAstic_d,0.1336196446464402,0.1350654960917747,1.0,169.0,3.0,20T,0.1328778811400483
289,696.0,675.0,16.0,sma,StochAstic_d,0.3422310013012128,0.3412724633111814,5.0,378.0,232.0,20T,0.1326834830575116
290,336.0,72.0,39.0,wma,StochAstic_d,0.1731384524925413,0.1724966832582441,4.0,279.0,127.0,20T,0.132563194468647
291,529.0,228.0,42.0,wma,StochAstic_k,0.1397530766126403,0.1341475530425732,1.0,26.0,72.0,20T,0.1324713430174324
292,464.0,73.0,34.0,sma,StochAstic_d,0.1409086549709635,0.1418397740205939,4.0,171.0,61.0,20T,0.1323522198372845
293,889.0,206.0,42.0,ema,StochAstic_d,0.3578079453900424,0.359399083854219,5.0,238.0,441.0,20T,0.1322817150594335
294,651.0,161.0,34.0,ema,StochAstic_k,0.0896206844890376,0.0864683405103056,4.0,185.0,9.0,20T,0.1321784175799999
295,207.0,161.0,21.0,ema,StochAstic_k,0.0556391927960537,0.0543709859337112,4.0,233.0,3.0,20T,0.1319837733410323
296,268.0,209.0,49.0,wma,StochAstic_k,0.0792108216204605,0.0788283840449574,2.0,88.0,9.0,20T,0.1317192984878256
297,454.0,322.0,12.0,ema,StochAstic_k,0.0912631923477908,0.0918022582673736,6.0,122.0,33.0,20T,0.1315949757174003
40,781.0,532.0,30.0,ema,StochAstic_d,0.40079482853084886,0.40596960714165936,4.0,489.0,484.0,20T,0.1315773762773014
298,512.0,428.0,47.0,wma,StochAstic_k,0.1917817578858615,0.1832857256969545,1.0,244.0,148.0,20T,0.1310303710413104
299,869.0,360.0,21.0,ema,StochAstic_d,0.2938549101305934,0.2940657953009885,6.0,271.0,256.0,20T,0.1309735514484746
300,774.0,355.0,40.0,sma,StochAstic_d,0.2929604919652974,0.2938750207951977,6.0,481.0,201.0,20T,0.1308122329352866
